 EVN Resources: ConText 1.0.0
 ---------------------------------
 Analysed: 2006.05.04 at 05:23
 
 Files :
 -------
   1 : Miners
   2 : Miners ship descs with images
   3 : Miners ships
 -------

 Full EVN Resource Listing:
 ----------------------------------

 Total Resources Found    : 353
 --------------------------

    bööm Found    : 0
    chär Found    : 1
    cölr Found    : 0
    crön Found    : 0
    dësc Found    : 90
    düde Found    : 8
    flët Found    : 0
    gövt Found    : 3
    ïntf Found    : 0
    jünk Found    : 6
    mïsn Found    : 1
    nëbu Found    : 0
    oütf Found    : 71
    öops Found    : 0
    përs Found    : 0
    ränk Found    : 0
    röid Found    : 0
    shän Found    : 21
    shïp Found    : 36
    spïn Found    : 17
    spöb Found    : 22
    sÿst Found    : 52
    wëap Found    : 19
    STR  Found    : 0
    STR# Found    : 6
 --------------------------

 Resource Duplicates by Type:
 ----------------------------

 ----------------------------


• Begin Output
••••••••••••••••

• Begin chär
"Type"	"ID"	"Name"	"File"	"startCash"	"startShipType"	"startSystem1"	"startSystem2"	"startSystem3"	"startSystem4"	"startGovt1"	"startGovt2"	"startGovt3"	"startGovt4"	"startStatus1"	"startStatus2"	"startStatus3"	"startStatus4"	"startKills"	"introTextID"	"introPictID1"	"introPictID2"	"introPictID3"	"introPictID4"	"introPictDelay1"	"introPictDelay2"	"introPictDelay3"	"introPictDelay4"	"onStart"	"Flags"	"startDay"	"starMonth"	"startYear"	"DatePrefix"	"DateSuffix"	"EOR"
chär	128	"Miner"	"Miners"	0	128	128	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	129	-1	-1	-1	-1	-1	-1	-1	-1	""	0x0001	23	6	2177	""	" NC"	"•"
• Begin dësc
"Type"	"ID"	"Name"	"File"	"Graphic"	"Movie"	"Flags"	"Description"	"EOR"
sÿst	164	"placeholder"	"Miners"	70	-20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	132	133	134	202	228	231	233	17	17	16	16	16	16	1	1	1	-1	-1	3	0	184	155	182	183	-1	-1	-1	-1	5	5	3	2	0	0	0	0	#0000FF	0	0x0711	""	0	0	0	"•"
sÿst	165	"placeholder"	"Miners"	90	-40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	190	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	134	133	141	202	211	210	228	8	7	10	35	10	17	8	5	3	128	-1	2	1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	0	0x0300	""	128	1980	23	"•"
sÿst	166	"placeholder"	"Miners"	60	-60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	191	192	495	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	174	134	128	170	249	211	210	228	15	20	5	5	20	10	12	13	4	128	-1	3	0	642	128	227	-1	-1	-1	-1	-1	100	5	5	0	0	0	0	0	#0000FF	0	0x0711	""	128	990	12	"•"
sÿst	167	"placeholder"	"Miners"	30	-50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	149	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	199	130	129	134	228	231	232	233	20	20	20	20	17	1	1	1	3	128	-1	2	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	0	0x0300	"!b170"	128	1560	18	"•"
sÿst	199	"placeholder"	"Miners"	210	-29	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	130	140	137	134	231	232	233	260	23	19	15	30	1	1	1	10	2	-1	-1	3	0	222	224	225	-1	-1	-1	-1	-1	5	5	5	0	0	0	0	0	#0000FF	0	0x0711	""	0	0	0	"•"
sÿst	200	"placeholder"	"Miners"	192	-60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	133	134	128	141	202	231	232	233	20	20	20	20	15	2	2	1	2	-1	-1	2	0	181	184	222	224	225	156	157	-1	5	5	5	5	5	3	2	0	#0000FF	0	0x0300	""	0	0	0	"•"
sÿst	202	"placeholder"	"Miners"	208	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	139	134	142	260	261	-1	-1	20	20	20	20	10	10	0	0	2	-1	-1	3	0	222	224	225	-1	-1	-1	-1	-1	5	5	5	0	0	0	0	0	#0000FF	0	0x0711	""	0	0	0	"•"
sÿst	325	"placeholder"	"Miners"	118	78	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	346	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	155	154	194	166	260	261	-1	-1	30	25	15	10	10	10	0	0	5	129	6	1	1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	0	0x0300	"!b995"	137	360	4	"•"
sÿst	327	"placeholder"	"Miners"	143	71	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	155	154	194	166	231	232	233	261	30	25	20	10	2	2	1	10	4	129	6	5	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	0	0x1F33	"!b995"	137	360	4	"•"
sÿst	336	"placeholder"	"Miners"	47	112	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	352	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	155	167	165	194	260	261	-1	-1	5	25	25	20	10	15	0	0	5	129	6	5	10	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	7	0x1F33	""	161	300	2	"•"
sÿst	376	"placeholder"	"Miners"	-118	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	194	155	134	161	260	261	-1	-1	25	25	20	10	10	10	0	0	2	-1	-1	4	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	0	0x0711	""	137	480	6	"•"
sÿst	391	"placeholder"	"Miners"	-180	-35	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	194	155	195	154	260	261	-1	-1	20	20	20	20	10	20	0	0	4	-1	-1	3	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	0	0x0711	""	0	0	0	"•"
sÿst	465	"placeholder"	"Miners"	44	-116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	130	170	134	133	203	202	-1	-1	30	15	20	5	25	5	0	0	2	141	-1	2	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	0	0x0300	""	149	390	3	"•"
sÿst	531	"placeholder"	"Miners"	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	426	427	429	159	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	130	174	128	129	211	210	260	261	15	15	15	15	13	7	10	10	6	151	-1	2	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	0	0x0300	"(b147 | b305)"	129	300	1	"•"
sÿst	532	"placeholder"	"Miners"	-10	-70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	430	169	170	433	130	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	130	133	134	174	202	260	261	-1	30	5	10	20	15	10	10	0	5	151	-1	3	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	0	0x0711	"(b147 | b3007) | (b305 | b148)"	0	0	0	"•"
sÿst	536	"placeholder"	"Miners"	-75	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	438	161	176	1408	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	191	139	130	177	211	210	260	261	5	10	15	35	5	15	10	5	6	145	1	4	5	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	5	0x0711	"b190"	146	330	1	"•"
sÿst	766	"placeholder"	"Miners"	118	78	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	346	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	155	154	194	166	165	160	-1	-1	15	15	15	15	15	25	0	0	5	129	6	1	1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	0	0x0300	"b995"	137	360	4	"•"
sÿst	767	"placeholder"	"Miners"	143	71	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	155	154	194	166	165	160	-1	-1	15	15	15	15	15	25	0	0	4	129	6	5	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	0	0x1F33	"b995"	137	360	4	"•"
sÿst	768	"placeholder"	"Miners"	30	-50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	510	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	199	130	129	134	228	231	232	233	20	20	20	20	17	1	1	1	3	128	-1	2	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	0	0x0300	"b170"	128	1560	18	"•"
sÿst	1127	"placeholder"	"Miners"	-120	-20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1419	1420	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	492	129	199	128	134	-1	-1	-1	-1	25	25	25	25	0	0	0	0	3	128	2	3	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	#0000FF	0	0x0711	"b25"	128	600	7	"•"
• Begin wëap
"Type"	"ID"	"Name"	"File"	"Reload"	"Count"	"MassDmg"	"EnergyDmg"	"Guidance"	"Speed"	"AmmoType"	"Graphic"	"Inaccuracy"	"Sound"	"Impact"	"ExplodType"	"ProxRadius"	"BlastRadius"	"Flags"	"Seeker"	"SmokeSet"	"Decay"	"Particles"	"PartVel"	"PartLifeMin"	"PartLifeMax"	"PartColor"	"BeamLength"	"BeamWidth"	"Falloff"	"BeamColor"	"CoronaColor"	"SubCount"	"SubType"	"SubTheta"	"SubLimit"	"ProxSafety"	"Flags2"	"Ionization"	"HitParticles"	"HitPartLife"	"HitPartVel"	"HitPartColor"	"Recoil"	"ExitType"	"BurstCount"	"BurstReload"	"JamVuln1"	"JamVuln2"	"JamVuln3"	"JamVuln4"	"Flags3"	"Durability"	"GuidedTurn"	"MaxAmmo"	"LiDensity"	"LiAmplitude"	"IonizeColor"	"EOR"
wëap	128	"Light Ion Bolt Cannon"	"Miners"	10	15	2	6	-1	1500	-1	0	2	0	10	-1	5	6	0x0100	0	-1	0	0	0	0	0	#000000	0	0	0	#000000	#000000	0	-1	0	0	0	0x8000	5	9	9	600	#00FFFF	0	0	0	0	0	0	0	0	0x0000	0	0	0	0	0	#0080FF	"•"
wëap	129	"Heavy Ion Bolt Turret"	"Miners"	15	25	7	12	-1	1400	-1	1	2	1	20	-1	5	9	0x0100	0	-1	0	0	0	0	0	#000000	0	0	0	#000000	#000000	0	-1	0	0	0	0x8000	10	25	14	610	#00FFFF	0	0	0	0	0	0	0	0	0x0000	0	0	0	0	0	#0080FF	"•"
wëap	130	"Ion Blaster"	"Miners"	10	20	1	4	-1	1500	-1	2	0	2	10	-1	5	6	0x0100	0	-1	0	0	0	0	0	#000000	0	0	0	#000000	#000000	0	-1	0	0	0	0x9000	15	9	9	600	#0080FF	0	0	0	0	0	0	0	0	0x0000	0	0	0	0	0	#0080FF	"•"
wëap	131	"Ion Turret"	"Miners"	6	15	1	4	4	1500	-1	2	0	2	10	-1	5	6	0x0100	0	-1	0	0	0	0	0	#000000	0	0	0	#000000	#000000	0	-1	0	0	0	0x9000	15	4	6	500	#0080FF	0	1	0	0	0	0	0	0	0x0000	0	0	0	0	0	#0080FF	"•"
wëap	132	"Fire Bolt Cannon"	"Miners"	12	20	3	7	-1	1500	-1	3	2	3	10	-1	5	6	0x0100	0	-1	0	0	0	0	0	#000000	0	0	0	#000000	#000000	0	-1	0	0	0	0x8000	0	9	9	600	#FFFF00	0	0	0	0	0	0	0	0	0x0000	0	0	0	0	0	#000000	"•"
wëap	133	"Fire Bolt Turret"	"Miners"	7	20	3	7	4	1500	-1	3	2	3	10	-1	5	6	0x0100	0	-1	0	0	0	0	0	#000000	0	0	0	#000000	#000000	0	-1	0	0	0	0x8000	0	9	9	600	#FFFF00	0	1	0	0	0	0	0	0	0x0000	0	0	0	0	0	#000000	"•"
wëap	134	"Fire Blaster"	"Miners"	15	20	10	20	-1	1500	-1	5	0	4	20	-1	5	6	0x0100	0	-1	0	0	0	0	0	#000000	0	0	0	#000000	#000000	0	-1	0	0	0	0x8000	0	25	9	600	#FFFF00	0	0	0	0	0	0	0	0	0x0000	0	0	0	0	0	#000000	"•"
wëap	135	"Hyperkinetic Beam Cannon"	"Miners"	12	30	6	12	-1	1500	-1	5	0	5	10	-1	7	10	0x0100	0	-1	0	0	0	0	0	#000000	0	0	0	#000000	#000000	0	-1	0	0	0	0x8000	0	15	15	600	#FFFF00	1	0	0	0	0	0	0	0	0x0000	0	0	0	0	0	#FFFF00	"•"
wëap	136	"Converter Cannon"	"Miners"	15	20	10	10	-1	1400	-1	6	2	6	20	-1	5	9	0x0100	0	-1	0	0	0	0	0	#000000	0	0	0	#000000	#000000	0	-1	0	0	0	0x8000	2	50	14	610	#00FFFF	0	0	0	0	0	0	0	0	0x0000	0	0	0	0	0	#00FFFF	"•"
wëap	137	"Fire Bolt PD - Turret"	"Miners"	4	20	3	7	9	1500	-1	7	2	7	10	-1	5	6	0x0100	0	-1	0	0	0	0	0	#000000	0	0	0	#000000	#000000	0	-1	0	0	0	0x8000	0	9	9	600	#FFFF00	0	1	2	4	0	0	0	0	0x0000	0	0	0	0	0	#000000	"•"
wëap	138	"Phaser Emitter"	"Miners"	15	1	5	5	0	1	-1	0	10	13	2	-1	0	0	0x0000	0	-1	0	0	0	0	0	#000000	500	2	0	#FFFF00	#FF0000	0	-1	0	0	0	0x8000	0	15	25	900	#FF8000	0	3	0	0	0	0	0	0	0x0000	0	0	-1	0	0	#000000	"•"
wëap	139	"Fire Blaster Turret"	"Miners"	8	20	10	20	-1	1500	-1	5	0	4	20	-1	5	6	0x0100	0	-1	0	0	0	0	0	#000000	0	0	0	#000000	#000000	0	-1	0	0	0	0x8000	0	25	9	600	#FFFF00	0	1	0	0	0	0	0	0	0x0000	0	0	0	0	0	#000000	"•"
wëap	140	"Converter Turret"	"Miners"	8	20	10	10	4	1400	-1	6	2	6	20	-1	5	9	0x0100	0	-1	0	0	0	0	0	#000000	0	0	0	#000000	#000000	0	-1	0	0	0	0x8000	2	50	14	610	#00FFFF	0	0	0	0	0	0	0	0	0x0000	0	0	0	0	0	#00FFFF	"•"
wëap	141	"Twin Blaster Cannon"	"Miners"	5	20	4	8	-1	1500	-1	12	1	12	10	-1	5	6	0x0100	0	-1	0	0	0	0	0	#000000	0	0	0	#000000	#000000	0	-1	0	0	0	0x8000	0	9	9	600	#00FF00	0	0	2	10	0	0	0	0	0x0000	0	0	0	0	0	#000000	"•"
wëap	142	"Dart Rockets"	"Miners"	15	120	12	8	6	900	14	8	1	8	45	0	0	10	0x8002	0	-1	0	1	15	30	40	#A0A0A0	0	0	0	#000000	#000000	0	-1	0	0	0	0x0000	0	9	9	800	#FFBF00	0	2	0	0	0	0	0	0	0x0000	55	0	0	0	0	#000000	"•"
wëap	143	"Concussion Rockets"	"Miners"	30	200	50	40	6	700	15	9	1	9	45	1	0	10	0x8002	0	-1	0	3	15	30	40	#A0A0A0	0	0	0	#000000	#000000	0	-1	0	0	0	0x0000	0	50	25	800	#FFBF00	0	2	0	0	0	0	0	0	0x0000	55	0	0	0	0	#000000	"•"
wëap	144	"Homing Missiles"	"Miners"	45	120	60	30	1	800	16	10	3	10	80	1	8	30	0x0002	2	-1	0	3	35	60	70	#A0A0A0	0	0	0	#000000	#000000	0	-1	0	0	0	0x0000	0	13	14	850	#FFBF00	0	2	0	0	10	10	50	90	0x0000	12	45	0	0	0	#000000	"•"
wëap	145	"Proton Torpedos"	"Miners"	50	180	100	340	1	1100	17	11	0	11	250	7	5	100	0x8102	1	-1	0	0	0	0	0	#000000	0	0	0	#000000	#000000	0	-1	0	0	0	0x0000	100	45	45	850	#00FFFF	0	2	0	0	0	90	0	0	0x0000	25	40	0	0	0	#00FFFF	"•"
wëap	146	"Neutron Flare"	"Miners"	3	20	2	2	-1	1500	-1	13	5	14	5	-1	0	0	0x0000	0	-1	0	0	0	0	0	#000000	0	0	0	#FFFFFF	#000000	0	-1	0	0	0	0x8000	0	15	10	200	#FF0000	0	0	0	0	0	0	0	0	0x0000	0	0	-1	0	0	#000000	"•"
• Begin STR#
"Type"	"ID"	"Name"	"File"	"n"	"Strings"	"EOR"
STR#	129	"Intro text"	"Miners"	14	"Oooh... what happened? Where am I?"	"Looks like I'm stranded here. Far away from home. What happened anyway?"	"I remember, when I was back home at the Sol-system."	"I was cruizing around in my ship when suddenly I experienced an engine failure."	"Not so bad actually, but the problem was that I had just left Mercury and was on"	"Direct course towards the sun."	"You can't imagne how much I fought with the engines to get them back online."	"I managed to use the maneuvering jets to take me on a more or less stabile orbit"	"around the sun. And then, when I was about to call one of the GISC-Drones, the engines"	"kicked back in and catapulted me out of the Sol-system, in here."	"So here I am, stranded in this system. Since I have no access to my account from"	"this distance, I need to earn the money that I have to pay in order to use the"	"hypergates, which are my only chance to get back home."	"Well, I better get to work. At least there are enough asteroids around."	"•"
STR#	2002	"misc strings"	"Miners"	393	"ton"	"tons"	"Energy transfer complete"	"You filled your reactors and batteries with energy from this ship."	"You transferred all of this ship's energy to your reactors and batteries."	"You couldn't store any of the energy you transferred from this ship."	"Energy:"	"Energy Status:"	"maneuvering energy"	"You are not supposed to hyperjump in this game. Besides, you wouldn't have enough energy to perform a jump."	"Shields:"	"Shield Status:"	"Shield:"	"No Shields"	"Shields Down"	"Armor:"	"Armor Status:"	"Armor"	"Free:"	"Special:"	"Multiple"	"Welcome to EVN: Miners - it would be a good idea to start by docking at"	"Welcome to EVN: Miners - it would be a good idea to start by docking at"	"and having a look around. Hit '"	"' to request landing clearance, then hit it again to land."	"Hit '"	"' to se what level you are in. This level is supposed to let you get used to the "	"s of your ship. Please don't try to hyperjump into another system, you're not supposed to do that in this variant of the game."	"You are not supposed to hyperspace in this game."	"What's up? Start shooting asteroids and collecting the bits. Then sell them at the station to earn money."	"You can't reach the other levels via hyperjump. You need to enter the hypergate to do that."	"credit"	"credits"	"cr"	"Ship disabled - hyperspace field collapsed."	"Your ship is unable to enter hyperspace while held by a tractor beam."	"Propulsion systems repaired."	"A bomb has exploded onboard your ship!"	"Your"	"has exploded!"	"have exploded!"	"You are not supposed to hyperjump in this game."	"Entering "	"Jumping into "	"Arriving in "	"Exiting hypergate into "	"Passing through a wormhole into "	"on"	"No stellar objects present."	"Hypergate jump cancelled."	"You don't have any escorts."	"Escaping in"	"No response."	"Unable to send hail - target ship is leaving the game."	"Launching from"	"Blasting off from"	"Taking off from"	"Leaving"	"Departing"	"on"	"You don't have enough"	"to pay the hypergate fee."	"to pay the docking fee."	"to pay the landing fee."	"You're too far away to enter this hypergate."	"You're too far away to enter this wormhole."	"You're too far away to dock at this station."	"You're too far away to land on this planet."	"You're moving too fast to enter this hypergate."	"You're moving too fast to enter this wormhole."	"You're moving too fast to dock at this station."	"You're moving too fast to land on this planet."	"Disengage cloaking device first."	"Hypergate is energized"	"Hypergate is online"	"dockmaster reads you"	"Docking request received"	"traffic control reads you"	"Landing request received"	"Begin initial approach."	"Hypergate usage denied."	"Docking request denied."	"Landing request denied."	"Your ship is unable to"	"enter this hypergate - it is offline."	"enter this wormhole - the radiation levels are too extreme."	"dock at "	"land on "	"The station's hull integrity is too unstable."	"The planet's environment is too hostile."	"Cleared for hypergate entry"	"you're cleared for hypergate entry. "	"You are cleared for hypergate entry. "	"Cleared to dock"	"you're cleared to dock."	"You are cleared to dock."	"Cleared to land"	"you're cleared to land."	"You are cleared to land."	"Commence final approach."	"Welcome to"	"[Hypergate fee is"	"[Docking fee is"	"[Landing fee is"	".]"	"You retrieved "	"the"	"from this ship."	"Select what to plunder from this ship:"	"Cargo:"	"Ammo:"	"Capture Odds:"	"Oops! You tripped this ship's security self-destruct mechanism."	"You couldn't store any of the cargo you plundered from this ship."	"You salvaged"	"You stole all the"	"You couldn't store any of the ammo you plundered from this ship."	"Do you want to use this ship as an escort, or would you rather trade places with its captain and use it as your own ship?"	"Now rename this captured ship:"	"Please name your new"	"Now, please christen your brand-new"	"You decided not to capture this ship after all."	"You assigned this ship to your fleet of escorts."	"You already have the maximum possible number of escorts."	"Your attempt to capture this ship was unsuccessful."	"Target ship has been boarded."	"Escort repaired."	"Fighter repaired."	"You can't board this ship."	"You're not close enough to board this ship."	"You're moving too fast to board this ship."	"Escort Commands"	"New escort orders assigned:  "	"Fighters"	"Medium ships"	"Warships"	"Freighters"	"All ships"	"Fighters"	"Medium Ships"	"Warships"	"Freighters"	"All Ships"	"Defend"	"Attack"	"Hold Position"	"Return to Hangar"	"Formation"	"will return to hangar."	"will return to formation."	"will hold position."	"will defend."	"will attack."	"returning to hangar."	"returning to formation."	"holding position."	"defending."	"attacking target."	"Wait for me!"	"Don't leave without me!"	"Wait for us!"	"Don't leave without us!"	"fighter abandoned"	"fighters abandoned"	"Hired Escort"	"Captured Escort"	"Escort"	"Fighter"	"Uninhabited"	"Owned"	"Dominated"	"Forbidden"	"Hostile"	"Greetings."	"is a good place to"	"buy"	"sell"	"The last time I was"	"at"	"the price of"	"was very"	"was really"	"was pretty"	"low"	"high"	"Pay me"	"Pay us"	"I'll pay you"	"Today's top news:"	"No news is good news"	"has"	"raised"	"lowered"	"Class:"	"Status:"	"Commodity:"	"In Fleet:"	"In Hold:"	"Price:"	"Low"	"Med"	"High"	"Higher"	"Lower"	"There are no items available for purchase here."	"Can't sell that item, because your ship would have negative free mass afterwards."	"You need to sell"	"unit"	"units"	"of ammunition"	"before you can sell your"	"No Picture"	"Available"	"Item Price:"	"Item Mass:"	"You Have:"	"Available:"	"Can't have any more!"	"Can't have any of this item!"	"Can't hold any more!"	"Can't hold any of this item!"	"There are no ships available for purchase here."	"There are no ships available for hire."	"Ship Price:"	"Trade-In:"	"Final Price:"	"Hiring Price:"	"Speed:"	"Accel:"	"Turn:"	"Guns:"	"Turrets:"	"Space:"	"Length:"	"Mass:"	"Crew:"	"Maximum of"	"jump"	"jumps"	"Standard Weapons:"	"No standard weapons"	"ammo"	"m"	"Excellent"	"Very Good"	"Good"	"Average"	"Poor"	"Terrible"	"Pilot Name:"	"Current Date:"	"System:"	"Combat Rating:"	"Ship Name:"	"Ship Class:"	"Turn Rate:"	"°/sec"	"Accel Rate:"	"Max Speed:"	"Failed"	"plus"	"only"	"Expenses:"	"Income:"	"Net"	"per day"	"You don't have any cargo aboard your fleet's ships"	"You don't have any cargo aboard your ship"	"You don't have any extras on your ship"	"You don't have any ranks or honors"	"Current extras for your ship:"	"Ship trade-in value:"	"Your ranks and honors:"	"Creating Pilot..."	"No Pilot File Loaded"	"has been killed"	"Legal status in"	"current system:"	"Preferences:"	"Unknown"	"Calculating FPS..."	"fps"	"Mission failed."	"Time limit exceeded - mission failed."	"Your ship has been scanned - mission failed."	"Ship disabled."	"Ship destroyed."	"Cargo jettisoned."	"Non-mission cargo jettisoned."	"Will be upgraded at next shipyard"	"Upgrade Cost:"	"This ship class cannot be upgraded."	"Will be sold off at next shipyard"	"Sell Price:"	"Pay:"	"escort was"	"escorts were"	"sold for a profit of"	"upgraded at a cost of"	"Due to lack of pay, one of your escorts has defected."	"Due to lack of pay, some of your escorts have defected."	"You retained your old ship as an escort."	"You were unable to retain your old ship as an escort."	"Sensors detect"	"reinforcement fleet approaching."	" - Please select a hypergate destination - "	"Ports:"	"<Unknown>"	"Navigation Hazards:"	"gravity shear"	"sparse"	"moderate"	"dense"	"asteroid field"	"light"	"moderate"	"heavy"	"interference"	"reduced"	"severely reduced"	"greatly reduced"	"visibility"	"Government:"	"Legal Status:"	"Goods Traded:"	"Services:"	"Trading"	"Outfitting"	"Shipyard"	"None Available"	"Independent"	"Uninhabited System"	"None"	"none"	"Current System:"	"Selected System:"	"Destination System:"	"Hypergate Destination:"	"captain"	"Nav System Off"	"Stellar Navigation"	"No Destination"	"Hyperspace"	"Unexplored System"	"Disabled"	"No Target"	"No Secondary Weapon"	"You're already on"	"missions - you'll have to abort or finish one before you can accept another."	"There are no missions available here."	"You have no active missions."	"Your ship doesn't have enough cargo space to accept this mission."	"Your ship doesn't have enough free cargo space to accept this mission. Sell or jettison some and try again."	"Your ship doesn't have enough cargo space to load this cargo."	"Your ship doesn't have enough free cargo space to load this cargo. Sell or jettison some and try again."	"The following missions are available here:"	"Currently active missions:"	"Sorry, you don't have enough credits to bet today."	"Current cargo"	"Other cargo:"	"Free cargo space"	"in your ship"	"in your fleet"	"mission cargo"	"miscellaneous goods"	"free in your ship"	"Your winnings"	"Enter quantity:"	"Amount to bet:"	"cargo"	"stolen!"	"your posession of"	"your attempt to smuggle"	"illegal cargo"	"through this system"	"has been detected"	"You have been fined"	"prepare to be scanned"	"prepare for a cargo inspection"	"hold position for a cargo inspection"	"Repairs complete"	"Self-destruct"	"sequence initiated."	"sequence cancelled."	"second"	"seconds"	"Have a nice day."	"of"	"and"	"a"	"an"	"in"	"N/A"	"•"
